Entity,Type,PageRank,Community_ID
nutritional function,Phenotype,0.00018726632058746134,16
DNA repair,Phenotype,0.00018723193563228698,0
MyHC-IIa,Protein,0.0001868186311584922,10
unilateral or asymmetric bilateral distal muscle weakness of the upper extremity,Phenotype,0.00018652730122601017,10
weakness and amyotrophy,Phenotype,0.00018652730122601017,10
neurological deficits,Phenotype,0.00018616687367092213,51
non-sitters,Phenotype,0.00018597201371183588,9
anterior displacement of the detached posterior dura,Phenotype,0.00018573451249119792,10
widened posterior epidural space,Phenotype,0.00018573451249119792,10
cell proliferation,Phenotype,0.00018563823253248135,18
intelligibility problems,Phenotype,0.00018555002679591709,8
jaw problems,Phenotype,0.00018555002679591709,8
synaptic loss,Phenotype,0.00018554213131984822,10
skeletal deformity,Phenotype,0.00018545788248623923,0
lower limb contractures,Phenotype,0.00018536907846629822,16
ventilator-dependent,Phenotype,0.00018536853527164867,1
loss of cervical lordosis,Phenotype,0.00018528149035701953,10
headache,Phenotype,0.00018527148324479393,13
degeneration of anterior horn cells,Phenotype,0.00018521360143090575,2
peak cough flow,Phenotype,0.00018506547286782868,8
HSJ1,Protein,0.00018504247210123222,10
transcriptome perturbations,Phenotype,0.0001849254729395513,5
motor symptoms,Phenotype,0.0001847597630888836,18
fetal akinesia deformation sequence,Phenotype,0.00018458039886753847,2
sitters,Phenotype,0.00018453537907716483,9
walkers,Phenotype,0.00018453537907716483,9
neonatal intrahepatic cholestasis,Phenotype,0.00018434310441439708,0
DcpS,Protein,0.00018423531069877697,7
neuropathy,Phenotype,0.0001841918008064919,5
volume of distribution,Phenotype,0.00018415845659949383,9
decreased SMN1 mRNA levels,Phenotype,0.0001841412489275058,1
NMJ defects,Phenotype,0.00018413532486613197,10
cortical and subcortical brain abnormalities,Phenotype,0.00018404826351118328,13
VTAp,Phenotype,0.00018389285584397464,8
mental QoL,Phenotype,0.0001838809044966393,9
overfeeding,Phenotype,0.0001838809044966393,9
underfeeding,Phenotype,0.0001838809044966393,9
retrograde transport,Phenotype,0.00018376118494375004,9
FMRP,Protein,0.00018344058116570225,17
locomotor dysfunction,Phenotype,0.00018339397513666264,17
liver impairment,Phenotype,0.00018339294482860126,13
spinal adhesive arachnoiditis,Phenotype,0.00018337369495093243,114
innate immune response,Phenotype,0.00018332872669600723,17
neurofilaments,Protein,0.00018332872669600723,17
splicing defects,Phenotype,0.00018316594606971622,52
alternative splicing defects,Phenotype,0.00018310973349129462,17
synaptic defects,Phenotype,0.00018293539716458088,52
poorer motor function,Phenotype,0.00018291916511315996,9
congenital spinal muscular atrophy and arthrogryposis (CSMAA),Disease,0.00018287818009579866,0
duplication,Variant,0.00018242335191230634,1
SMA pathophysiology,Phenotype,0.00018239133307697294,1
mouse model of slow progressive SMA,Phenotype,0.0001823513095328062,1
quiescent MuSC apoptosis,Phenotype,0.00018226560652812962,17
SMA-1,Disease,0.00018212187279386392,15
arousability,Phenotype,0.00018211347971872725,9
motoneuron homeostasis,Phenotype,0.00018207773586196248,9
neuromuscular defects,Phenotype,0.00018195006865038245,16
heart,Phenotype,0.0001819036350147034,6
diabetic ketoacidosis,Phenotype,0.0001818038738899034,3
CMT2A,Disease,0.0001816603355733462,8
childhood-onset disability,Phenotype,0.0001816136553843628,0
severe infantile-onset neuropathy,Phenotype,0.0001816136553843628,0
weight,Phenotype,0.00018152326300861587,6
decrease of FL transcript production,Phenotype,0.00018136614899906422,1
low levels of the survival motor neuron protein,Phenotype,0.00018136614899906422,1
neurite degeneration,Phenotype,0.00018131122672310483,7
clinical manifestations,Phenotype,0.00018129325264079073,1
functional improvements,Phenotype,0.000180555897977507,2
earlier onset,Phenotype,0.00018045900149997693,16
decrease of RNA expression,Phenotype,0.00018025402366888055,0
Gemin3,Gene,0.00018018104659466328,17
ventilatory support,Phenotype,0.00018017598472906218,13
ASC-1 depletion,Protein,0.00018014210757158784,18
disruption of myelin,Phenotype,0.0001800755050054016,0
hyperreflexia,Phenotype,0.00018002233218548615,5
feeding difficulties,Phenotype,0.00017994795250667994,0
SMALED,Phenotype,0.00017989555018218834,0
pinch strength,Phenotype,0.00017988385841650646,8
dismissal of lawsuits,Phenotype,0.00017982555560677426,13
activated microglia,Phenotype,0.0001796427762403377,23
length of stay,Phenotype,0.00017951399045023662,15
p62,Gene,0.00017951205009587702,3
degenerative phenotype,Phenotype,0.0001794279768428956,3
anatomic navigation,Phenotype,0.00017939687455262635,13
effectiveness of SMA treatment,Phenotype,0.00017935078762369792,13
skipping of multiple exons,Phenotype,0.00017935078762369792,13
motor neuron labeling,Phenotype,0.00017932983901963956,13
UFB112,Drug,0.00017928827475915154,18
RULM improvement,Phenotype,0.0001792041473952893,13
phosphorylation of H2AX,Phenotype,0.00017915141114821718,0
Finnish population,Phenotype,0.00017900990414352588,19
cytoplasmic dynein heavy chain 1,Protein,0.0001785725219370777,0
Hipk2,Gene,0.00017844974804009163,23
Rab6,Protein,0.00017844550426230162,0
Cav3.2,Protein,0.0001784155826299817,23
swallowing outcomes,Phenotype,0.0001782610664387011,15
treatment effects,Phenotype,0.0001782271971342809,15
acute hypersensitivity reactions,Phenotype,0.00017816725679115222,114
defects associated with Gemin3 loss-of-function,Phenotype,0.00017780443267618337,48
maintained muscular force,Phenotype,0.00017762038322307228,10
median survival 19 years,Phenotype,0.00017749027927018712,16
mild motor neuron pathology,Phenotype,0.0001773792138247561,10
epilepsy,Phenotype,0.00017736060326803974,0
NMD,Phenotype,0.00017722947761532654,1
AAV9,Protein,0.000176980526929953,5
larger input resistance,Phenotype,0.00017681986896448673,25
decreased mechanical efficiency,Phenotype,0.0001766190121849915,19
decreased power output,Phenotype,0.0001766190121849915,19
synapse function,Phenotype,0.00017647033241458617,42
SMN2 pre-mRNA,Gene,0.00017639668890575123,1
fatal outcome,Phenotype,0.00017630748007386947,1
12-fold increased mortality risk,Phenotype,0.00017601158013679275,4
5qSMA,Disease,0.00017601158013679275,14
CNV assay,Drug,0.00017601158013679275,44
E2 charging bottleneck,Phenotype,0.00017601158013679275,55
ERK hyperphosphorylation,Phenotype,0.00017601158013679275,34
H250Q,Variant,0.00017601158013679275,33
H3K9me2,Phenotype,0.00017601158013679275,63
MN process defects,Phenotype,0.00017601158013679275,69
MORC2-associated neuropathies,Disease,0.00017601158013679275,70
PPAR-gamma,Protein,0.00017601158013679275,76
SMA carrier frequency,Phenotype,0.00017601158013679275,1
SMN homeostasis,Phenotype,0.00017601158013679275,93
SMN2-fl/Delta7 ratio,Phenotype,0.00017601158013679275,49
Survivin,Protein,0.00017601158013679275,39
TMJ pain,Phenotype,0.00017601158013679275,104
TRPV4,Gene,0.00017601158013679275,0
TRPV4-related neuromuscular disease,Disease,0.00017601158013679275,105
U7 snRNP assembly,Phenotype,0.00017601158013679275,68
aberrant gene expression and splicing changes,Phenotype,0.00017601158013679275,110
affected children,Phenotype,0.00017601158013679275,115
altered ribcage structure,Phenotype,0.00017601158013679275,117
ambulatory status,Phenotype,0.00017601158013679275,19
better motor recovery,Phenotype,0.00017601158013679275,124
better response,Phenotype,0.00017601158013679275,125
bortezomib,Drug,0.00017601158013679275,7
bulbar scores,Phenotype,0.00017601158013679275,85
caspase inhibition,Phenotype,0.00017601158013679275,78
ceramide profile,Phenotype,0.00017601158013679275,129
cerebellar circuit disruption,Phenotype,0.00017601158013679275,130
clinical classification,Phenotype,0.00017601158013679275,92
defects in actin dynamics,Phenotype,0.00017601158013679275,136
different profile than those who did not,Phenotype,0.00017601158013679275,140
different profiles than controls,Phenotype,0.00017601158013679275,141
differential splicing,Phenotype,0.00017601158013679275,142
disability scores,Phenotype,0.00017601158013679275,132
disrupted Ca(2+) homeostasis,Phenotype,0.00017601158013679275,144
disturbed energy homeostasis,Phenotype,0.00017601158013679275,148
dynein recruitment,Phenotype,0.00017601158013679275,36
dysfunction and degeneration of motoneurons,Phenotype,0.00017601158013679275,149
early treatment,Phenotype,0.00017601158013679275,0
efficacy,Phenotype,0.00017601158013679275,152
eosinophilic esophagitis,Phenotype,0.00017601158013679275,9
exclusion from OA clinical trials,Phenotype,0.00017601158013679275,21
feasibility of gene therapy in adult SMA patients,Phenotype,0.00017601158013679275,155
ferroptosis,Phenotype,0.00017601158013679275,156
function of ESE,Phenotype,0.00017601158013679275,102
gain-of-function phenotype,Phenotype,0.00017601158013679275,143
higher methylation level,Phenotype,0.00017601158013679275,57
immunotoxicity,Phenotype,0.00017601158013679275,162
impaired protein synthesis,Phenotype,0.00017601158013679275,168
improvements,Phenotype,0.00017601158013679275,169
increase in efficacy,Phenotype,0.00017601158013679275,165
increased leukocyte counts,Phenotype,0.00017601158013679275,64
increased protein carbonylation,Phenotype,0.00017601158013679275,164
increased risk of SMA,Phenotype,0.00017601158013679275,65
indeterminate SMA carrier screening results,Phenotype,0.00017601158013679275,111
injured neurons,Phenotype,0.00017601158013679275,29
intrathecal nusinersen administration,Phenotype,0.00017601158013679275,157
later stages of motoneuron degeneration,Phenotype,0.00017601158013679275,96
lordotic imbalance,Phenotype,0.00017601158013679275,135
low firing rates,Phenotype,0.00017601158013679275,88
lower total societal costs,Phenotype,0.00017601158013679275,151
miR21,Gene,0.00017601158013679275,118
microtubule dysregulations,Phenotype,0.00017601158013679275,17
mild disease course,Phenotype,0.00017601158013679275,95
mild form of SMA,Disease,0.00017601158013679275,40
mitochondrial DNA copy number,Phenotype,0.00017601158013679275,177
mitochondrial heat shock proteins,Protein,0.00017601158013679275,158
monitoring nerve growth,Phenotype,0.00017601158013679275,163
motor function (HFMSE or RULM),Phenotype,0.00017601158013679275,161
motor neurodevelopmental outcomes,Phenotype,0.00017601158013679275,179
motor neuron health,Phenotype,0.00017601158013679275,56
motor system,Phenotype,0.00017601158013679275,180
muscle plasma membrane,Phenotype,0.00017601158013679275,43
neo-natal lethality,Phenotype,0.00017601158013679275,66
nephron development,Phenotype,0.00017601158013679275,160
neuromuscular disease phenotype associated with SMA,Phenotype,0.00017601158013679275,181
neurovascular unit,Phenotype,0.00017601158013679275,167
new clinical phenotypes,Phenotype,0.00017601158013679275,73
non-SMN genes,Gene,0.00017601158013679275,90
non-cell autonomous pathology,Phenotype,0.00017601158013679275,35
nucleotide pool imbalance,Phenotype,0.00017601158013679275,80
oral pressures,Phenotype,0.00017601158013679275,83
orofacial weakness,Phenotype,0.00017601158013679275,9
orthopedic outcome,Phenotype,0.00017601158013679275,183
pathway of care,Phenotype,0.00017601158013679275,171
patients,Phenotype,0.00017601158013679275,173
peptide-PMO conjugate,Drug,0.00017601158013679275,6
pharyngeal biomechanical deficits,Phenotype,0.00017601158013679275,184
physical outcome measures,Phenotype,0.00017601158013679275,185
poorer sleep quality,Phenotype,0.00017601158013679275,186
porcine ISS inactivity,Phenotype,0.00017601158013679275,146
postoperative Cobb angles,Phenotype,0.00017601158013679275,187
postoperative Cobb angles >30 degrees,Phenotype,0.00017601158013679275,137
pre-mRNA motifs,Gene,0.00017601158013679275,120
previously unseen clinical presentations and outcomes,Phenotype,0.00017601158013679275,153
progressive motor defects and death,Phenotype,0.00017601158013679275,189
protection from oxidative stress,Phenotype,0.00017601158013679275,30
protein synthesis,Phenotype,0.00017601158013679275,79
recurrent or severe respiratory infections,Phenotype,0.00017601158013679275,134
reduction in L4 ventral axons,Phenotype,0.00017601158013679275,38
reduction in large calibre motor neurons,Phenotype,0.00017601158013679275,37
relatively normal endpoint-free survival within first 60 years,Phenotype,0.00017601158013679275,91
rescue of mice lacking wild-type FL-SMN,Phenotype,0.00017601158013679275,176
responders,Phenotype,0.00017601158013679275,11
severe compromise of respiratory muscles,Phenotype,0.00017601158013679275,138
shift in phenotypes with increased variability,Phenotype,0.00017601158013679275,190
sleep outcomes,Phenotype,0.00017601158013679275,53
somato-mental development,Phenotype,0.00017601158013679275,121
spinal muscular atrophy newborn screening,Phenotype,0.00017601158013679275,13
spinal muscular atrophy with pontocerebellar hypoplasia,Phenotype,0.00017601158013679275,107
splicing efficiency of minor introns,Phenotype,0.00017601158013679275,127
steroid treatment duration,Phenotype,0.00017601158013679275,191
survival and neurologic outcomes,Phenotype,0.00017601158013679275,170
technical success,Phenotype,0.00017601158013679275,47
thorax morphology,Phenotype,0.00017601158013679275,131
time at which the ability to maintain the sitting position independently was lost,Phenotype,0.00017601158013679275,113
time until loss of walking independently,Phenotype,0.00017601158013679275,112
traditional SMA,Disease,0.00017601158013679275,109
transdermal patch,Drug,0.00017601158013679275,139
treatment success,Phenotype,0.00017601158013679275,116
wait times,Phenotype,0.00017601158013679275,192
wild-type CHCHD10,Protein,0.00017601158013679275,58
wild-type SMN,Protein,0.00017601158013679275,175
RAB3B,Protein,0.00017601158013679272,16
flu,Phenotype,0.00017600339199358596,18
brain abnormalities,Phenotype,0.000175600706322575,2
endothelial integrity,Phenotype,0.00017557696359920703,108
behavioral function,Phenotype,0.00017555282785899933,42
muscle development,Phenotype,0.0001754268418771184,45
variation,Variant,0.00017526731507860828,82
respiratory infections,Phenotype,0.000174836968161954,5
motor neuron integrity,Phenotype,0.0001748082339821586,8
SMA mouse model,Phenotype,0.0001745591079481692,23
limb-girdle weakness,Phenotype,0.00017448767779910384,0
spinal motor neurons,Phenotype,0.0001743318434035897,6
faster motor function decline,Phenotype,0.0001742355059135273,16
Gemin3-associated neuromuscular junction overgrowth,Phenotype,0.00017421872759740213,48
MEK/ERK pathway,Protein,0.00017419509810844618,5
distal hereditary motor neuropathies,Phenotype,0.0001741407742500671,6
reactive oxygen species accumulation,Phenotype,0.0001740974485774648,12
obstructive sleep apnea syndrome,Phenotype,0.00017377979858483104,16
adult onset,Phenotype,0.00017363456594686209,0
fat infiltration,Phenotype,0.0001735531766295359,0
less response to treatment,Phenotype,0.00017275960826556525,9
new therapies,Drug,0.0001721728978948894,1
mutations,Variant,0.00017192304952099233,0
early death,Phenotype,0.00017177283460467925,1
neuromuscular pathology,Phenotype,0.00017170851404012328,6
disability,Phenotype,0.00017169625431820752,15
diaphragm excursion,Phenotype,0.00017162386860187915,13
SMN2-SMN1 hybrid,Variant,0.00017147391294277905,1
cognitive decline,Phenotype,0.00017134209693911442,0
pontocerebellar hypoplasia,Disease,0.00017117515117574133,19
motor function decline,Phenotype,0.00017117397211638419,5
underweight,Phenotype,0.00017071757862358362,8
miR-140-3p,Gene,0.00017038177949416894,5
muscle force,Phenotype,0.00017008445738048595,8
comprehension skills,Phenotype,0.00016985950480323991,9
lexical expressions,Phenotype,0.00016985950480323991,9
decreased alpha-tubulin acetylation,Phenotype,0.00016972332195327804,24
